Easting,Northing,Elevation,Code,source,Point_ID
641654.527,4239411.874,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641636.559,4239418.136,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641635.547,4239418.491,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641634.535,4239418.845,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641633.522,4239419.200,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641632.510,4239419.554,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641738.768,4239391.967,0, ,"Nichols, Whipple, Laird 2014",XS54A_2015_2014
641738.132,4239392.746,0, ,"Nichols, Whipple, Laird 2014",XS54A_2015_2014
641737.496,4239393.524,0, ,"Nichols, Whipple, Laird 2014",XS54A_2015_2014
641736.860,4239394.302,0, ,"Nichols, Whipple, Laird 2014",XS54A_2015_2014
641754.661,4239372.787,0, ,"Nichols, Whipple, Laird 2014",XS54A_2015_2014
641753.814,4239373.788,0, ,"Nichols, Whipple, Laird 2014",XS54A_2015_2014
641752.968,4239374.788,0, ,"Nichols, Whipple, Laird 2014",XS54A_2015_2014
641624.951,4239374.518,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641623.893,4239374.675,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641622.836,4239374.833,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641621.779,4239374.991,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641620.722,4239375.148,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641619.664,4239375.306,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641618.607,4239375.464,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641617.550,4239375.621,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641616.492,4239375.779,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641651.679,4239370.242,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641650.547,4239370.418,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641649.415,4239370.595,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641648.283,4239370.771,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641647.151,4239370.948,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641646.019,4239371.124,0, ,"Nichols, Whipple, Laird 2014",XS56A_3007_3006
641559.785,4238328.912,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641558.855,4238328.444,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641557.924,4238327.975,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641556.994,4238327.506,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641556.064,4238327.037,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641536.189,4238316.703,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641535.290,4238316.226,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641534.390,4238315.749,0, ,"Nichols, Whipple, Laird 2014",XS78A_3021_3020
641761.993,4238320.978,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641761.002,4238321.212,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641760.010,4238321.446,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641759.018,4238321.679,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641735.536,4238327.181,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641734.384,4238327.452,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641733.232,4238327.723,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641732.080,4238327.993,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641730.928,4238328.264,0, ,"Nichols, Whipple, Laird 2014",XS59_1116_1117
641609.412,4238213.501,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641608.442,4238213.218,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641607.472,4238212.934,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641606.502,4238212.651,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641605.532,4238212.368,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641604.561,4238212.084,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641603.591,4238211.801,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641582.340,4238205.783,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641581.137,4238205.436,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641579.935,4238205.089,0, ,"Nichols, Whipple, Laird 2014",XS79A_3023_3022
641639.239,4238176.957,0, ,"Nichols, Whipple, Laird 2014",XS61A_3019_3018
641638.929,4238178.022,0, ,"Nichols, Whipple, Laird 2014",XS61A_3019_3018
641638.620,4238179.088,0, ,"Nichols, Whipple, Laird 2014",XS61A_3019_3018
641638.311,4238180.154,0, ,"Nichols, Whipple, Laird 2014",XS61A_3019_3018
641632.302,4238200.894,0, ,"Nichols, Whipple, Laird 2014",XS61A_3019_3018
641631.978,4238202.003,0, ,"Nichols, Whipple, Laird 2014",XS61A_3019_3018
641631.653,4238203.111,0, ,"Nichols, Whipple, Laird 2014",XS61A_3019_3018
641527.348,4238155.691,0, ,"Nichols, Whipple, Laird 2014",XS62A_4007_4006
641526.628,4238156.636,0, ,"Nichols, Whipple, Laird 2014",XS62A_4007_4006
641546.922,4238129.908,0, ,"Nichols, Whipple, Laird 2014",XS62A_4007_4006
641546.235,4238130.777,0, ,"Nichols, Whipple, Laird 2014",XS62A_4007_4006
641545.547,4238131.646,0, ,"Nichols, Whipple, Laird 2014",XS62A_4007_4006
641460.958,4238091.095,0, ,"Nichols, Whipple, Laird 2014",XS63A_3017_3016
641459.866,4238091.905,0, ,"Nichols, Whipple, Laird 2014",XS63A_3017_3016
641485.525,4238073.915,0, ,"Nichols, Whipple, Laird 2014",XS63A_3017_3016
641484.693,4238074.524,0, ,"Nichols, Whipple, Laird 2014",XS63A_3017_3016
641483.860,4238075.133,0, ,"Nichols, Whipple, Laird 2014",XS63A_3017_3016
641483.028,4238075.742,0, ,"Nichols, Whipple, Laird 2014",XS63A_3017_3016
641482.196,4238076.351,0, ,"Nichols, Whipple, Laird 2014",XS63A_3017_3016
641411.533,4237901.846,0, ,"Nichols, Whipple, Laird 2014",XS65A_4005_4004
641410.674,4237902.457,0, ,"Nichols, Whipple, Laird 2014",XS65A_4005_4004
641409.816,4237903.067,0, ,"Nichols, Whipple, Laird 2014",XS65A_4005_4004
641408.957,4237903.678,0, ,"Nichols, Whipple, Laird 2014",XS65A_4005_4004
641285.475,4237865.897,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641285.027,4237867.010,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641284.579,4237868.124,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641284.131,4237869.237,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641299.927,4237833.070,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641299.519,4237834.026,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641299.111,4237834.982,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641298.703,4237835.938,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641298.294,4237836.894,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641297.886,4237837.850,0, ,"Nichols, Whipple, Laird 2014",XS66A_3015_3014
641215.635,4237783.091,0, ,"Nichols, Whipple, Laird 2014",XS67B_4003_4002
641214.988,4237784.127,0, ,"Nichols, Whipple, Laird 2014",XS67B_4003_4002
641214.342,4237785.163,0, ,"Nichols, Whipple, Laird 2014",XS67B_4003_4002
641213.695,4237786.198,0, ,"Nichols, Whipple, Laird 2014",XS67B_4003_4002
641205.527,4237773.910,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641204.666,4237774.594,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641203.803,4237775.277,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641202.941,4237775.961,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641202.079,4237776.645,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641201.217,4237777.328,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641200.355,4237778.012,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641199.493,4237778.695,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641165.702,4237805.734,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641164.836,4237806.427,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641163.969,4237807.121,0, ,"Nichols, Whipple, Laird 2014",XS67A_4001_4000
641161.658,4237804.841,0, ,"Nichols, Whipple, Laird 2014",XS68A_3011_3010
641162.398,4237805.674,0, ,"Nichols, Whipple, Laird 2014",XS68A_3011_3010
641163.139,4237806.506,0, ,"Nichols, Whipple, Laird 2014",XS68A_3011_3010
641163.880,4237807.339,0, ,"Nichols, Whipple, Laird 2014",XS68A_3011_3010
641164.620,4237808.171,0, ,"Nichols, Whipple, Laird 2014",XS68A_3011_3010
641838.689,4241310.211,8.214,XS32A_RBP,"Nichols, Whipple, Laird 2014",2022
641860.993,4241285.763,7.979,XS32A_LBP,"Nichols, Whipple, Laird 2014",2023
641860.512,4241286.322,7.97,XS32A_BANKTOP,"Nichols, Whipple, Laird 2014",2023_2022_stk
641859.688,4241287.184,6.92,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk1
641859.038,4241287.949,6.639,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk2
641858.621,4241288.353,6.238,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk3
641858.408,4241288.609,5.254,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk4
641857.743,4241289.328,4.622,XS32A_BANKTOE,"Nichols, Whipple, Laird 2014",2023_2022_stk5
641854.620,4241292.758,3.915,XS32A_BED,"Nichols, Whipple, Laird 2014",2023_2022_stk6
641852.753,4241294.834,4.315,XS32A_BED,"Nichols, Whipple, Laird 2014",2023_2022_stk7
641850.258,4241297.531,4.121,XS32A_BED,"Nichols, Whipple, Laird 2014",2023_2022_stk8
641849.359,4241298.499,4.396,XS32A_BED,"Nichols, Whipple, Laird 2014",2023_2022_stk9
641848.038,4241300.027,4.554,XS32A_BED,"Nichols, Whipple, Laird 2014",2023_2022_stk10
641846.241,4241301.974,4.575,XS32A_BED,"Nichols, Whipple, Laird 2014",2023_2022_stk11
641845.590,4241302.677,4.875,XS32A_BED,"Nichols, Whipple, Laird 2014",2023_2022_stk12
641843.436,4241304.997,5.058,XS32A_BANKTOE,"Nichols, Whipple, Laird 2014",2023_2022_stk13
641842.855,4241305.614,5.433,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk14
641842.613,4241305.918,6.073,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk15
641842.203,4241306.380,6.506,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk16
641841.401,4241307.200,7.034,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk17
641840.575,4241308.102,7.616,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk18
641839.518,4241309.244,7.853,XS32A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2023_2022_stk19
641839.140,4241309.680,8.076,XS32A_BANKTOP,"Nichols, Whipple, Laird 2014",2023_2022_stk20
641954.103,4241488.347,8.019,XS30A_BANK,"Nichols, Whipple, Laird 2014",1058_1059_stk
641949.844,4241491.018,8.158,XS30A_BANK,"Nichols, Whipple, Laird 2014",1058_1059_stk1
641949.669,4241491.084,8.03,XS30A_BANK,"Nichols, Whipple, Laird 2014",1058_1059_stk2
641949.347,4241491.256,7.978,XS30A_BANKTOP,"Nichols, Whipple, Laird 2014",1058_1059_stk3
641948.830,4241491.589,7.327,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk4
641948.227,4241491.970,6.892,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk5
641947.626,4241492.353,6.199,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk6
641947.005,4241492.769,6.166,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk7
641946.187,4241493.285,5.85,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk8
641943.521,4241494.942,5.504,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk9
641942.647,4241495.513,5.213,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk10
641941.425,4241496.264,5.044,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk11
641941.072,4241496.502,4.694,XS30A_BANKTOE,"Nichols, Whipple, Laird 2014",1058_1059_stk12
641936.008,4241499.627,4.513,XS30A_BED,"Nichols, Whipple, Laird 2014",1058_1059_stk13
641932.703,4241501.653,4.781,XS30A_BED,"Nichols, Whipple, Laird 2014",1058_1059_stk14
641928.364,4241504.382,4.795,XS30A_BED,"Nichols, Whipple, Laird 2014",1058_1059_stk15
641926.717,4241505.381,4.849,XS30A_BANKTOE,"Nichols, Whipple, Laird 2014",1058_1059_stk16
641925.766,4241506.003,5.053,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk17
641924.900,4241506.530,5.25,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk18
641924.229,4241506.947,5.588,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk19
641921.900,4241508.413,7.068,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk20
641920.842,4241509.113,7.995,XS30A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1058_1059_stk21
641920.287,4241509.453,8.192,XS30A_BANKTOP,"Nichols, Whipple, Laird 2014",1058_1059_stk22
641916.967,4241511.549,8.681,XS30A_BANK,"Nichols, Whipple, Laird 2014",1058_1059_stk23
642031.184,4241658.906,8.321,XS28A_BANK,"Nichols, Whipple, Laird 2014",1054_1055_stk
642028.449,4241662.915,8.065,XS28A_BANKTOP,"Nichols, Whipple, Laird 2014",1054_1055_stk1
642027.884,4241663.708,6.929,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1054_1055_stk2
642027.633,4241664.104,6.782,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1054_1055_stk3
642027.153,4241664.741,5.992,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1054_1055_stk4
642026.848,4241665.268,5.921,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1054_1055_stk5
642026.051,4241666.325,5.011,XS28A_BANKTOE,"Nichols, Whipple, Laird 2014",1054_1055_stk6
642025.698,4241666.827,4.876,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk7
642023.523,4241670.029,4.935,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk8
642021.490,4241672.941,4.695,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk9
642020.523,4241674.377,4.569,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk10
642019.458,4241675.836,4.641,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk11
642018.408,4241677.367,4.54,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk12
642017.254,4241679.036,4.762,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk13
642016.748,4241679.835,4.9,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk14
642016.463,4241680.269,5.169,XS28A_BED,"Nichols, Whipple, Laird 2014",1054_1055_stk15
642015.202,4241681.973,5.023,XS28A_BANKTOE,"Nichols, Whipple, Laird 2014",1054_1055_stk16
642013.838,4241683.930,5.774,XS28A_BANK,"Nichols, Whipple, Laird 2014",1054_1055_stk17
642012.980,4241685.127,6.199,XS28A_BANK,"Nichols, Whipple, Laird 2014",1054_1055_stk18
642118.150,4241850.661,8.385,XS26A_RBP,"Nichols, Whipple, Laird 2014",2024
642148.548,4241850.843,7.336,XS26A_LBP,"Nichols, Whipple, Laird 2014",2025
642147.595,4241850.824,6.929,XS28A_BANK,"Nichols, Whipple, Laird 2014",2025_2024_stk
642146.378,4241850.837,6.35,XS28A_BANKTOP,"Nichols, Whipple, Laird 2014",2025_2024_stk1
642145.609,4241850.849,4.516,XS28A_BANKTOE,"Nichols, Whipple, Laird 2014",2025_2024_stk2
642145.157,4241850.830,4.316,XS28A_BED,"Nichols, Whipple, Laird 2014",2025_2024_stk3
642143.977,4241850.838,4.315,XS28A_BED,"Nichols, Whipple, Laird 2014",2025_2024_stk4
642142.137,4241850.782,4.577,XS28A_BED,"Nichols, Whipple, Laird 2014",2025_2024_stk5
642139.974,4241850.759,4.756,XS28A_BED,"Nichols, Whipple, Laird 2014",2025_2024_stk6
642134.684,4241850.760,5.016,XS28A_BED,"Nichols, Whipple, Laird 2014",2025_2024_stk7
642128.220,4241850.740,5.084,XS28A_BED,"Nichols, Whipple, Laird 2014",2025_2024_stk8
642124.198,4241850.692,4.968,XS28A_BANKTOE,"Nichols, Whipple, Laird 2014",2025_2024_stk9
642123.718,4241850.682,5.684,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2025_2024_stk10
642122.991,4241850.688,6.065,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2025_2024_stk11
642122.585,4241850.682,6.512,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2025_2024_stk12
642121.440,4241850.674,6.955,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2025_2024_stk13
642120.520,4241850.651,7.147,XS28A_BANKSLOPE,"Nichols, Whipple, Laird 2014",2025_2024_stk14
642119.397,4241850.668,7.937,XS28A_BANKTOP,"Nichols, Whipple, Laird 2014",2025_2024_stk15
642119.013,4241850.655,8.142,XS28A_BANK,"Nichols, Whipple, Laird 2014",2025_2024_stk16
642204.064,4241962.284,9.039,XS24A_BANK,"Nichols, Whipple, Laird 2014",1046_1047_stk
642203.339,4241963.953,8.912,XS24A_BANKTOP,"Nichols, Whipple, Laird 2014",1046_1047_stk1
642201.991,4241967.112,4.971,XS24A_BANKTOE,"Nichols, Whipple, Laird 2014",1046_1047_stk2
642201.736,4241967.673,4.814,XS24A_BED,"Nichols, Whipple, Laird 2014",1046_1047_stk3
642201.162,4241968.962,4.593,XS24A_BED,"Nichols, Whipple, Laird 2014",1046_1047_stk4
642198.987,4241974.027,4.929,XS24A_BED,"Nichols, Whipple, Laird 2014",1046_1047_stk5
642196.995,4241978.748,5.06,XS24A_BED,"Nichols, Whipple, Laird 2014",1046_1047_stk6
642194.901,4241983.621,5.506,XS24A_BANKTOE,"Nichols, Whipple, Laird 2014",1046_1047_stk7
642194.687,4241984.091,6.205,XS24A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1046_1047_stk8
642194.059,4241985.584,6.707,XS24A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1046_1047_stk9
642193.324,4241987.328,7.408,XS24A_BANKTOP,"Nichols, Whipple, Laird 2014",1046_1047_stk10
642192.719,4241988.579,7.524,XS24A_BANK,"Nichols, Whipple, Laird 2014",1046_1047_stk11
642260.409,4242056.563,7.612,XS23A_BANK,"Nichols, Whipple, Laird 2014",1044_1045_stk
642258.625,4242057.219,7.651,XS23A_BANKTOP,"Nichols, Whipple, Laird 2014",1044_1045_stk1
642257.468,4242057.657,7.555,XS23A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1044_1045_stk2
642256.477,4242057.973,7.063,XS23A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1044_1045_stk3
642254.894,4242058.581,6.649,XS23A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1044_1045_stk4
642253.492,4242059.064,5.642,XS23A_BANKTOE,"Nichols, Whipple, Laird 2014",1044_1045_stk5
642251.280,4242059.874,5.59,XS23A_BED,"Nichols, Whipple, Laird 2014",1044_1045_stk6
642245.399,4242061.907,5.036,XS23A_BED,"Nichols, Whipple, Laird 2014",1044_1045_stk7
642238.266,4242064.441,4.842,XS23A_BED,"Nichols, Whipple, Laird 2014",1044_1045_stk8
642237.132,4242064.875,4.771,XS23A_BANKTOE,"Nichols, Whipple, Laird 2014",1044_1045_stk9
642236.116,4242065.214,5.198,XS23A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1044_1045_stk10
642235.208,4242065.555,5.766,XS23A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1044_1045_stk11
642234.368,4242065.807,6.029,XS23A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1044_1045_stk12
642232.117,4242066.616,6.248,XS23A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1044_1045_stk13
642229.783,4242067.451,8.653,XS23A_BANKTOP,"Nichols, Whipple, Laird 2014",1044_1045_stk14
642227.286,4242068.328,8.994,XS23A_BANK,"Nichols, Whipple, Laird 2014",1044_1045_stk15
642407.803,4242176.251,8.185,XS21A_BANK,"Nichols, Whipple, Laird 2014",1040_1041_stk
642406.173,4242177.102,7.526,XS21A_BANK,"Nichols, Whipple, Laird 2014",1040_1041_stk1
642404.132,4242178.149,7.303,XS21A_BANK,"Nichols, Whipple, Laird 2014",1040_1041_stk2
642399.849,4242180.389,7.182,XS21A_BANK,"Nichols, Whipple, Laird 2014",1040_1041_stk3
642398.522,4242181.134,7.003,XS21A_BANKTOP,"Nichols, Whipple, Laird 2014",1040_1041_stk4
642396.874,4242182.007,6.365,XS21A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1040_1041_stk5
642394.482,4242183.246,6.069,XS21A_BANKTOE,"Nichols, Whipple, Laird 2014",1040_1041_stk6
642392.346,4242184.376,5.864,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk7
642389.953,4242185.658,5.882,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk8
642388.832,4242186.197,5.722,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk9
642383.977,4242188.766,5.214,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk10
642381.980,4242189.847,5.087,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk11
642379.513,4242191.172,4.933,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk12
642378.273,4242191.790,5.114,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk13
642375.158,4242193.423,5.118,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk14
642374.572,4242193.765,4.989,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk15
642372.762,4242194.710,5.57,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk16
642367.122,4242197.675,5.328,XS21A_BED,"Nichols, Whipple, Laird 2014",1040_1041_stk17
642365.256,4242198.670,5.675,XS21A_BANKTOE,"Nichols, Whipple, Laird 2014",1040_1041_stk18
642363.932,4242199.364,6.834,XS21A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1040_1041_stk19
642361.632,4242200.576,7.677,XS21A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1040_1041_stk20
642359.512,4242201.685,8.576,XS21A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1040_1041_stk21
642357.837,4242202.560,9.009,XS21A_BANKTOP,"Nichols, Whipple, Laird 2014",1040_1041_stk22
642354.813,4242204.185,9.256,XS21A_BANK,"Nichols, Whipple, Laird 2014",1040_1041_stk23
642422.424,4242382.637,8.771,XS19A_BANK,"Nichols, Whipple, Laird 2014",1036_1037_stk
642420.443,4242381.317,8.566,XS19A_BANKTOP,"Nichols, Whipple, Laird 2014",1036_1037_stk1
642419.677,4242380.849,8.028,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk2
642416.678,4242378.875,7.559,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk3
642412.502,4242376.159,5.6,XS19A_BANKTOE,"Nichols, Whipple, Laird 2014",1036_1037_stk4
642407.940,4242373.232,5.238,XS19A_BED,"Nichols, Whipple, Laird 2014",1036_1037_stk5
642403.281,4242370.189,5.213,XS19A_BED,"Nichols, Whipple, Laird 2014",1036_1037_stk6
642400.716,4242368.565,5.335,XS19A_BED,"Nichols, Whipple, Laird 2014",1036_1037_stk7
642398.707,4242367.190,5.244,XS19A_BED,"Nichols, Whipple, Laird 2014",1036_1037_stk8
642394.803,4242364.717,5.384,XS19A_BED,"Nichols, Whipple, Laird 2014",1036_1037_stk9
642394.074,4242364.193,5.496,XS19A_BANKTOE,"Nichols, Whipple, Laird 2014",1036_1037_stk10
642392.756,4242363.398,5.881,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk11
642391.299,4242362.407,6.542,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk12
642389.596,4242361.323,7.479,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk13
642388.663,4242360.705,7.537,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk14
642387.885,4242360.197,8.26,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk15
642387.474,4242359.912,8.311,XS19A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1036_1037_stk16
642386.702,4242359.467,8.743,XS19A_BANKTOP,"Nichols, Whipple, Laird 2014",1036_1037_stk17
642384.771,4242358.158,8.56,XS19A_BANK,"Nichols, Whipple, Laird 2014",1036_1037_stk18
642417.510,4242550.957,9.321,XS17A_BANK,"Nichols, Whipple, Laird 2014",1032_1033_stk
642415.190,4242551.330,9.16,XS17A_BANKTOP,"Nichols, Whipple, Laird 2014",1032_1033_stk1
642412.828,4242551.770,7.651,XS17A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1032_1033_stk2
642410.784,4242552.106,5.98,XS17A_BANKTOE,"Nichols, Whipple, Laird 2014",1032_1033_stk3
642409.374,4242552.375,5.564,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk4
642406.832,4242552.779,5.479,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk5
642400.438,4242553.909,5.273,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk6
642396.357,4242554.592,5.526,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk7
642389.672,4242555.755,5.691,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk8
642388.708,4242555.910,5.735,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk9
642386.458,4242556.314,5.62,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk10
642385.429,4242556.501,5.957,XS17A_BED,"Nichols, Whipple, Laird 2014",1032_1033_stk11
642384.368,4242556.672,5.94,XS17A_BANKTOE,"Nichols, Whipple, Laird 2014",1032_1033_stk12
642384.174,4242556.692,6.19,XS17A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1032_1033_stk13
642383.760,4242556.754,6.398,XS17A_BANKSLOPE,"Nichols, Whipple, Laird 2014",1032_1033_stk14
